Date,"Solar Production, KWh","Wind Production, KWh (avg)",SolarCap_MW,WindCap_MW,Baseload_MW,SolarScaled,WindScaled,ProdCombined,HourlyShortfall,DailyAvgProd,DailyErrorPct
1990-01-01 00:00:00,0.0,16.68,0.0,200.0,4574.18,0.0,3335.2,3335.2,0.2709,3466.01,-0.2423
1990-01-01 01:00:00,0.0,16.42,0.0,200.0,4574.18,0.0,3284.6,3284.6,0.2819,3466.01,-0.2423
1990-01-01 02:00:00,0.0,15.2,0.0,200.0,4574.18,0.0,3040.4,3040.4,0.3353,3466.01,-0.2423
1990-01-01 03:00:00,0.0,22.34,0.0,200.0,4574.18,0.0,4468.2,4468.2,0.0232,3466.01,-0.2423
1990-01-01 04:00:00,0.0,18.79,0.0,200.0,4574.18,0.0,3757.6,3757.6,0.1785,3466.01,-0.2423
1990-01-01 05:00:00,0.0,23.19,0.0,200.0,4574.18,0.0,4637.6,4637.6,-0.0139,3466.01,-0.2423
1990-01-01 06:00:00,0.0,24.05,0.0,200.0,4574.18,0.0,4809.2,4809.2,-0.0514,3466.01,-0.2423
1990-01-01 07:00:00,0.0,21.52,0.0,200.0,4574.18,0.0,4303.2,4303.2,0.0592,3466.01,-0.2423
1990-01-01 08:00:00,-0.5,25.81,0.0,200.0,4574.18,-0.0,5161.2,5161.2,-0.1283,3466.01,-0.2423
1990-01-01 09:00:00,310.87,27.04,0.0,200.0,4574.18,0.0,5407.6,5407.6,-0.1822,3466.01,-0.2423
1990-01-01 10:00:00,683.36,27.17,0.0,200.0,4574.18,0.0,5434.0,5434.0,-0.188,3466.01,-0.2423
1990-01-01 11:00:00,882.05,25.88,0.0,200.0,4574.18,0.0,5176.6,5176.6,-0.1317,3466.01,-0.2423
1990-01-01 12:00:00,977.08,19.85,0.0,200.0,4574.18,0.0,3971.0,3971.0,0.1319,3466.01,-0.2423
1990-01-01 13:00:00,637.36,18.08,0.0,200.0,4574.18,0.0,3616.8,3616.8,0.2093,3466.01,-0.2423
1990-01-01 14:00:00,242.64,17.89,0.0,200.0,4574.18,0.0,3577.2,3577.2,0.218,3466.01,-0.2423
1990-01-01 15:00:00,-0.5,16.9,0.0,200.0,4574.18,-0.0,3379.2,3379.2,0.2612,3466.01,-0.2423
1990-01-01 16:00:00,0.0,13.29,0.0,200.0,4574.18,0.0,2657.6,2657.6,0.419,3466.01,-0.2423
1990-01-01 17:00:00,0.0,14.46,0.0,200.0,4574.18,0.0,2893.0,2893.0,0.3675,3466.01,-0.2423
1990-01-01 18:00:00,0.0,12.84,0.0,200.0,4574.18,0.0,2567.4,2567.4,0.4387,3466.01,-0.2423
1990-01-01 19:00:00,0.0,7.17,0.0,200.0,4574.18,0.0,1434.4,1434.4,0.6864,3466.01,-0.2423
1990-01-01 20:00:00,0.0,7.41,0.0,200.0,4574.18,0.0,1482.8,1482.8,0.6758,3466.01,-0.2423
1990-01-01 21:00:00,0.0,8.66,0.0,200.0,4574.18,0.0,1731.4,1731.4,0.6215,3466.01,-0.2423
1990-01-01 22:00:00,0.0,6.39,0.0,200.0,4574.18,0.0,1278.2,1278.2,0.7206,3466.01,-0.2423
1990-01-01 23:00:00,0.0,8.9,0.0,200.0,4574.18,0.0,1779.8,1779.8,0.6109,3466.01,-0.2423
1990-01-02 00:00:00,0.0,13.28,0.0,200.0,4574.18,0.0,2655.4,2655.4,0.4195,5075.68,0.1096
1990-01-02 01:00:00,0.0,18.37,0.0,200.0,4574.18,0.0,3674.0,3674.0,0.1968,5075.68,0.1096
1990-01-02 02:00:00,0.0,20.12,0.0,200.0,4574.18,0.0,4023.8,4023.8,0.1203,5075.68,0.1096
1990-01-02 03:00:00,0.0,23.97,0.0,200.0,4574.18,0.0,4793.8,4793.8,-0.048,5075.68,0.1096
1990-01-02 04:00:00,0.0,22.9,0.0,200.0,4574.18,0.0,4580.4,4580.4,-0.0014,5075.68,0.1096
1990-01-02 05:00:00,0.0,23.57,0.0,200.0,4574.18,0.0,4714.6,4714.6,-0.0307,5075.68,0.1096
1990-01-02 06:00:00,0.0,23.18,0.0,200.0,4574.18,0.0,4635.4,4635.4,-0.0134,5075.68,0.1096
1990-01-02 07:00:00,0.0,25.77,0.0,200.0,4574.18,0.0,5154.6,5154.6,-0.1269,5075.68,0.1096
1990-01-02 08:00:00,-0.5,27.77,0.0,200.0,4574.18,-0.0,5555.0,5555.0,-0.2144,5075.68,0.1096
1990-01-02 09:00:00,284.55,27.15,0.0,200.0,4574.18,0.0,5429.6,5429.6,-0.187,5075.68,0.1096
1990-01-02 10:00:00,537.96,27.16,0.0,200.0,4574.18,0.0,5431.8,5431.8,-0.1875,5075.68,0.1096
1990-01-02 11:00:00,731.8,27.24,0.0,200.0,4574.18,0.0,5447.2,5447.2,-0.1909,5075.68,0.1096
1990-01-02 12:00:00,748.64,27.79,0.0,200.0,4574.18,0.0,5557.2,5557.2,-0.2149,5075.68,0.1096
1990-01-02 13:00:00,550.63,27.73,0.0,200.0,4574.18,0.0,5546.2,5546.2,-0.2125,5075.68,0.1096
1990-01-02 14:00:00,200.45,27.94,0.0,200.0,4574.18,0.0,5588.0,5588.0,-0.2216,5075.68,0.1096
1990-01-02 15:00:00,-0.5,27.95,0.0,200.0,4574.18,-0.0,5590.2,5590.2,-0.2221,5075.68,0.1096
1990-01-02 16:00:00,0.0,27.72,0.0,200.0,4574.18,0.0,5544.0,5544.0,-0.212,5075.68,0.1096
1990-01-02 17:00:00,0.0,25.57,0.0,200.0,4574.18,0.0,5115.0,5115.0,-0.1182,5075.68,0.1096
1990-01-02 18:00:00,0.0,27.9,0.0,200.0,4574.18,0.0,5579.2,5579.2,-0.2197,5075.68,0.1096
1990-01-02 19:00:00,0.0,27.95,0.0,200.0,4574.18,0.0,5590.2,5590.2,-0.2221,5075.68,0.1096
1990-01-02 20:00:00,0.0,27.94,0.0,200.0,4574.18,0.0,5588.0,5588.0,-0.2216,5075.68,0.1096
1990-01-02 21:00:00,0.0,27.95,0.0,200.0,4574.18,0.0,5590.2,5590.2,-0.2221,5075.68,0.1096
1990-01-02 22:00:00,0.0,25.95,0.0,200.0,4574.18,0.0,5189.8,5189.8,-0.1346,5075.68,0.1096
1990-01-02 23:00:00,0.0,26.21,0.0,200.0,4574.18,0.0,5242.6,5242.6,-0.1461,5075.68,0.1096
1990-01-03 00:00:00,0.0,26.37,0.0,200.0,4574.18,0.0,5273.4,5273.4,-0.1529,5340.59,0.1676
1990-01-03 01:00:00,0.0,26.61,0.0,200.0,4574.18,0.0,5321.8,5321.8,-0.1634,5340.59,0.1676
1990-01-03 02:00:00,0.0,26.7,0.0,200.0,4574.18,0.0,5339.4,5339.4,-0.1673,5340.59,0.1676
1990-01-03 03:00:00,0.0,26.8,0.0,200.0,4574.18,0.0,5359.2,5359.2,-0.1716,5340.59,0.1676
1990-01-03 04:00:00,0.0,26.76,0.0,200.0,4574.18,0.0,5352.6,5352.6,-0.1702,5340.59,0.1676
1990-01-03 05:00:00,0.0,25.74,0.0,200.0,4574.18,0.0,5148.0,5148.0,-0.1254,5340.59,0.1676
1990-01-03 06:00:00,0.0,24.53,0.0,200.0,4574.18,0.0,4906.0,4906.0,-0.0725,5340.59,0.1676
1990-01-03 07:00:00,0.0,17.84,0.0,200.0,4574.18,0.0,3568.4,3568.4,0.2199,5340.59,0.1676
1990-01-03 08:00:00,-0.5,23.24,0.0,200.0,4574.18,-0.0,4648.6,4648.6,-0.0163,5340.59,0.1676
1990-01-03 09:00:00,369.07,21.32,0.0,200.0,4574.18,0.0,4263.6,4263.6,0.0679,5340.59,0.1676
1990-01-03 10:00:00,555.19,17.87,0.0,200.0,4574.18,0.0,3575.0,3575.0,0.2184,5340.59,0.1676
1990-01-03 11:00:00,782.95,19.92,0.0,200.0,4574.18,0.0,3984.2,3984.2,0.129,5340.59,0.1676
1990-01-03 12:00:00,672.6,22.19,0.0,200.0,4574.18,0.0,4437.4,4437.4,0.0299,5340.59,0.1676
1990-01-03 13:00:00,474.5,26.74,0.0,200.0,4574.18,0.0,5348.2,5348.2,-0.1692,5340.59,0.1676
1990-01-03 14:00:00,121.62,28.13,0.0,200.0,4574.18,0.0,5625.4,5625.4,-0.2298,5340.59,0.1676
1990-01-03 15:00:00,-0.5,28.14,0.0,200.0,4574.18,-0.0,5627.6,5627.6,-0.2303,5340.59,0.1676
1990-01-03 16:00:00,0.0,28.12,0.0,200.0,4574.18,0.0,5623.2,5623.2,-0.2293,5340.59,0.1676
1990-01-03 17:00:00,0.0,30.46,0.0,200.0,4574.18,0.0,6091.8,6091.8,-0.3318,5340.59,0.1676
1990-01-03 18:00:00,0.0,33.9,0.0,200.0,4574.18,0.0,6780.4,6780.4,-0.4823,5340.59,0.1676
1990-01-03 19:00:00,0.0,35.68,0.0,200.0,4574.18,0.0,7136.8,7136.8,-0.5602,5340.59,0.1676
1990-01-03 20:00:00,0.0,34.64,0.0,200.0,4574.18,0.0,6927.8,6927.8,-0.5145,5340.59,0.1676
1990-01-03 21:00:00,0.0,30.3,0.0,200.0,4574.18,0.0,6061.0,6061.0,-0.325,5340.59,0.1676
1990-01-03 22:00:00,0.0,29.39,0.0,200.0,4574.18,0.0,5878.4,5878.4,-0.2851,5340.59,0.1676
1990-01-03 23:00:00,0.0,29.48,0.0,200.0,4574.18,0.0,5896.0,5896.0,-0.289,5340.59,0.1676
1990-01-04 00:00:00,0.0,28.81,0.0,200.0,4574.18,0.0,5761.8,5761.8,-0.2596,4584.89,0.0023
1990-01-04 01:00:00,0.0,27.09,0.0,200.0,4574.18,0.0,5418.6,5418.6,-0.1846,4584.89,0.0023
1990-01-04 02:00:00,0.0,23.73,0.0,200.0,4574.18,0.0,4745.4,4745.4,-0.0374,4584.89,0.0023
1990-01-04 03:00:00,0.0,26.27,0.0,200.0,4574.18,0.0,5253.6,5253.6,-0.1485,4584.89,0.0023
1990-01-04 04:00:00,0.0,26.03,0.0,200.0,4574.18,0.0,5205.2,5205.2,-0.138,4584.89,0.0023
1990-01-04 05:00:00,0.0,25.43,0.0,200.0,4574.18,0.0,5086.4,5086.4,-0.112,4584.89,0.0023
1990-01-04 06:00:00,0.0,24.94,0.0,200.0,4574.18,0.0,4987.4,4987.4,-0.0903,4584.89,0.0023
1990-01-04 07:00:00,0.0,25.14,0.0,200.0,4574.18,0.0,5027.0,5027.0,-0.099,4584.89,0.0023
1990-01-04 08:00:00,-0.5,30.58,0.0,200.0,4574.18,-0.0,6116.0,6116.0,-0.3371,4584.89,0.0023
1990-01-04 09:00:00,925.02,28.31,0.0,200.0,4574.18,0.0,5662.8,5662.8,-0.238,4584.89,0.0023
1990-01-04 10:00:00,666.81,24.02,0.0,200.0,4574.18,0.0,4804.8,4804.8,-0.0504,4584.89,0.0023
1990-01-04 11:00:00,665.79,22.98,0.0,200.0,4574.18,0.0,4595.8,4595.8,-0.0047,4584.89,0.0023
1990-01-04 12:00:00,1912.0,19.79,0.0,200.0,4574.18,0.0,3957.8,3957.8,0.1348,4584.89,0.0023
1990-01-04 13:00:00,596.03,19.24,0.0,200.0,4574.18,0.0,3847.8,3847.8,0.1588,4584.89,0.0023
1990-01-04 14:00:00,1070.3,18.67,0.0,200.0,4574.18,0.0,3733.4,3733.4,0.1838,4584.89,0.0023
1990-01-04 15:00:00,48.9,15.74,0.0,200.0,4574.18,0.0,3148.2,3148.2,0.3117,4584.89,0.0023
1990-01-04 16:00:00,0.0,20.36,0.0,200.0,4574.18,0.0,4072.2,4072.2,0.1097,4584.89,0.0023
1990-01-04 17:00:00,0.0,20.68,0.0,200.0,4574.18,0.0,4136.0,4136.0,0.0958,4584.89,0.0023
1990-01-04 18:00:00,0.0,18.93,0.0,200.0,4574.18,0.0,3786.2,3786.2,0.1723,4584.89,0.0023
1990-01-04 19:00:00,0.0,17.25,0.0,200.0,4574.18,0.0,3449.6,3449.6,0.2459,4584.89,0.0023
1990-01-04 20:00:00,0.0,17.68,0.0,200.0,4574.18,0.0,3535.4,3535.4,0.2271,4584.89,0.0023
1990-01-04 21:00:00,0.0,19.8,0.0,200.0,4574.18,0.0,3960.0,3960.0,0.1343,4584.89,0.0023
1990-01-04 22:00:00,0.0,24.27,0.0,200.0,4574.18,0.0,4853.2,4853.2,-0.061,4584.89,0.0023
1990-01-04 23:00:00,0.0,24.46,0.0,200.0,4574.18,0.0,4892.8,4892.8,-0.0697,4584.89,0.0023
1990-01-05 00:00:00,0.0,25.07,0.0,200.0,4574.18,0.0,5013.8,5013.8,-0.0961,5486.16,0.1994
1990-01-05 01:00:00,0.0,24.51,0.0,200.0,4574.18,0.0,4901.6,4901.6,-0.0716,5486.16,0.1994
1990-01-05 02:00:00,0.0,25.77,0.0,200.0,4574.18,0.0,5154.6,5154.6,-0.1269,5486.16,0.1994
1990-01-05 03:00:00,0.0,21.7,0.0,200.0,4574.18,0.0,4340.6,4340.6,0.0511,5486.16,0.1994
1990-01-05 04:00:00,0.0,20.54,0.0,200.0,4574.18,0.0,4107.4,4107.4,0.102,5486.16,0.1994
1990-01-05 05:00:00,0.0,22.81,0.0,200.0,4574.18,0.0,4562.8,4562.8,0.0025,5486.16,0.1994
1990-01-05 06:00:00,0.0,27.39,0.0,200.0,4574.18,0.0,5478.0,5478.0,-0.1976,5486.16,0.1994
1990-01-05 07:00:00,0.0,30.05,0.0,200.0,4574.18,0.0,6010.4,6010.4,-0.314,5486.16,0.1994
1990-01-05 08:00:00,-0.5,32.87,0.0,200.0,4574.18,-0.0,6573.6,6573.6,-0.4371,5486.16,0.1994
1990-01-05 09:00:00,1576.8,35.17,0.0,200.0,4574.18,0.0,7033.4,7033.4,-0.5376,5486.16,0.1994
1990-01-05 10:00:00,2419.6,29.76,0.0,200.0,4574.18,0.0,5951.0,5951.0,-0.301,5486.16,0.1994
1990-01-05 11:00:00,3489.8,29.41,0.0,200.0,4574.18,0.0,5882.8,5882.8,-0.2861,5486.16,0.1994
1990-01-05 12:00:00,3807.9,28.6,0.0,200.0,4574.18,0.0,5720.0,5720.0,-0.2505,5486.16,0.1994
1990-01-05 13:00:00,3566.9,25.53,0.0,200.0,4574.18,0.0,5106.2,5106.2,-0.1163,5486.16,0.1994
1990-01-05 14:00:00,1958.4,24.78,0.0,200.0,4574.18,0.0,4956.6,4956.6,-0.0836,5486.16,0.1994
1990-01-05 15:00:00,-0.5,28.79,0.0,200.0,4574.18,-0.0,5757.4,5757.4,-0.2587,5486.16,0.1994
1990-01-05 16:00:00,0.0,27.93,0.0,200.0,4574.18,0.0,5585.8,5585.8,-0.2212,5486.16,0.1994
1990-01-05 17:00:00,0.0,27.52,0.0,200.0,4574.18,0.0,5504.4,5504.4,-0.2034,5486.16,0.1994
1990-01-05 18:00:00,0.0,25.17,0.0,200.0,4574.18,0.0,5033.6,5033.6,-0.1004,5486.16,0.1994
1990-01-05 19:00:00,0.0,28.7,0.0,200.0,4574.18,0.0,5739.8,5739.8,-0.2548,5486.16,0.1994
1990-01-05 20:00:00,0.0,30.79,0.0,200.0,4574.18,0.0,6157.8,6157.8,-0.3462,5486.16,0.1994
1990-01-05 21:00:00,0.0,28.39,0.0,200.0,4574.18,0.0,5678.2,5678.2,-0.2414,5486.16,0.1994
1990-01-05 22:00:00,0.0,28.05,0.0,200.0,4574.18,0.0,5610.0,5610.0,-0.2264,5486.16,0.1994
1990-01-05 23:00:00,0.0,29.04,0.0,200.0,4574.18,0.0,5808.0,5808.0,-0.2697,5486.16,0.1994
1990-01-06 00:00:00,0.0,28.07,0.0,200.0,4574.18,0.0,5614.4,5614.4,-0.2274,4426.31,-0.0323
1990-01-06 01:00:00,0.0,25.56,0.0,200.0,4574.18,0.0,5112.8,5112.8,-0.1178,4426.31,-0.0323
1990-01-06 02:00:00,0.0,27.84,0.0,200.0,4574.18,0.0,5568.2,5568.2,-0.2173,4426.31,-0.0323
1990-01-06 03:00:00,0.0,27.31,0.0,200.0,4574.18,0.0,5462.6,5462.6,-0.1942,4426.31,-0.0323
1990-01-06 04:00:00,0.0,31.47,0.0,200.0,4574.18,0.0,6294.2,6294.2,-0.376,4426.31,-0.0323
1990-01-06 05:00:00,0.0,29.31,0.0,200.0,4574.18,0.0,5863.0,5863.0,-0.2818,4426.31,-0.0323
1990-01-06 06:00:00,0.0,27.32,0.0,200.0,4574.18,0.0,5464.8,5464.8,-0.1947,4426.31,-0.0323
1990-01-06 07:00:00,0.0,22.97,0.0,200.0,4574.18,0.0,4593.6,4593.6,-0.0042,4426.31,-0.0323
1990-01-06 08:00:00,-0.5,22.63,0.0,200.0,4574.18,-0.0,4525.4,4525.4,0.0107,4426.31,-0.0323
1990-01-06 09:00:00,154.77,25.58,0.0,200.0,4574.18,0.0,5115.0,5115.0,-0.1182,4426.31,-0.0323
1990-01-06 10:00:00,316.77,21.59,0.0,200.0,4574.18,0.0,4318.6,4318.6,0.0559,4426.31,-0.0323
1990-01-06 11:00:00,381.91,21.09,0.0,200.0,4574.18,0.0,4217.4,4217.4,0.078,4426.31,-0.0323
1990-01-06 12:00:00,378.38,17.82,0.0,200.0,4574.18,0.0,3564.0,3564.0,0.2208,4426.31,-0.0323
1990-01-06 13:00:00,3208.0,21.49,0.0,200.0,4574.18,0.0,4298.8,4298.8,0.0602,4426.31,-0.0323
1990-01-06 14:00:00,2054.0,20.37,0.0,200.0,4574.18,0.0,4074.4,4074.4,0.1093,4426.31,-0.0323
1990-01-06 15:00:00,40.205,20.09,0.0,200.0,4574.18,0.0,4017.2,4017.2,0.1218,4426.31,-0.0323
1990-01-06 16:00:00,0.0,19.24,0.0,200.0,4574.18,0.0,3847.8,3847.8,0.1588,4426.31,-0.0323
1990-01-06 17:00:00,0.0,19.95,0.0,200.0,4574.18,0.0,3990.8,3990.8,0.1275,4426.31,-0.0323
1990-01-06 18:00:00,0.0,19.26,0.0,200.0,4574.18,0.0,3852.2,3852.2,0.1578,4426.31,-0.0323
1990-01-06 19:00:00,0.0,14.24,0.0,200.0,4574.18,0.0,2849.0,2849.0,0.3772,4426.31,-0.0323
1990-01-06 20:00:00,0.0,15.62,0.0,200.0,4574.18,0.0,3124.0,3124.0,0.317,4426.31,-0.0323
1990-01-06 21:00:00,0.0,20.07,0.0,200.0,4574.18,0.0,4015.0,4015.0,0.1222,4426.31,-0.0323
1990-01-06 22:00:00,0.0,17.41,0.0,200.0,4574.18,0.0,3482.6,3482.6,0.2386,4426.31,-0.0323
1990-01-06 23:00:00,0.0,14.83,0.0,200.0,4574.18,0.0,2965.6,2965.6,0.3517,4426.31,-0.0323
1990-01-07 00:00:00,0.0,12.45,0.0,200.0,4574.18,0.0,2490.4,2490.4,0.4556,2596.64,-0.4323
1990-01-07 01:00:00,0.0,10.68,0.0,200.0,4574.18,0.0,2136.2,2136.2,0.533,2596.64,-0.4323
1990-01-07 02:00:00,0.0,13.06,0.0,200.0,4574.18,0.0,2611.4,2611.4,0.4291,2596.64,-0.4323
1990-01-07 03:00:00,0.0,10.33,0.0,200.0,4574.18,0.0,2065.8,2065.8,0.5484,2596.64,-0.4323
1990-01-07 04:00:00,0.0,11.53,0.0,200.0,4574.18,0.0,2305.6,2305.6,0.496,2596.64,-0.4323
1990-01-07 05:00:00,0.0,12.98,0.0,200.0,4574.18,0.0,2596.0,2596.0,0.4325,2596.64,-0.4323
1990-01-07 06:00:00,0.0,11.96,0.0,200.0,4574.18,0.0,2391.4,2391.4,0.4772,2596.64,-0.4323
1990-01-07 07:00:00,0.0,6.81,0.0,200.0,4574.18,0.0,1361.8,1361.8,0.7023,2596.64,-0.4323
1990-01-07 08:00:00,-0.5,7.8,0.0,200.0,4574.18,-0.0,1559.8,1559.8,0.659,2596.64,-0.4323
1990-01-07 09:00:00,-0.5,10.91,0.0,200.0,4574.18,-0.0,2182.4,2182.4,0.5229,2596.64,-0.4323
1990-01-07 10:00:00,122.25,11.23,0.0,200.0,4574.18,0.0,2246.2,2246.2,0.5089,2596.64,-0.4323
1990-01-07 11:00:00,297.52,9.06,0.0,200.0,4574.18,0.0,1812.8,1812.8,0.6037,2596.64,-0.4323
1990-01-07 12:00:00,311.9,7.79,0.0,200.0,4574.18,0.0,1557.6,1557.6,0.6595,2596.64,-0.4323
1990-01-07 13:00:00,3561.0,8.04,0.0,200.0,4574.18,0.0,1608.2,1608.2,0.6484,2596.64,-0.4323
1990-01-07 14:00:00,2131.7,9.55,0.0,200.0,4574.18,0.0,1909.6,1909.6,0.5825,2596.64,-0.4323
1990-01-07 15:00:00,53.8,11.65,0.0,200.0,4574.18,0.0,2329.8,2329.8,0.4907,2596.64,-0.4323
1990-01-07 16:00:00,0.0,13.27,0.0,200.0,4574.18,0.0,2653.2,2653.2,0.42,2596.64,-0.4323
1990-01-07 17:00:00,0.0,17.38,0.0,200.0,4574.18,0.0,3476.0,3476.0,0.2401,2596.64,-0.4323
1990-01-07 18:00:00,0.0,18.18,0.0,200.0,4574.18,0.0,3636.6,3636.6,0.205,2596.64,-0.4323
1990-01-07 19:00:00,0.0,19.79,0.0,200.0,4574.18,0.0,3957.8,3957.8,0.1348,2596.64,-0.4323
1990-01-07 20:00:00,0.0,21.36,0.0,200.0,4574.18,0.0,4272.4,4272.4,0.066,2596.64,-0.4323
1990-01-07 21:00:00,0.0,20.23,0.0,200.0,4574.18,0.0,4045.8,4045.8,0.1155,2596.64,-0.4323
1990-01-07 22:00:00,0.0,18.51,0.0,200.0,4574.18,0.0,3702.6,3702.6,0.1905,2596.64,-0.4323
1990-01-07 23:00:00,0.0,17.05,0.0,200.0,4574.18,0.0,3410.0,3410.0,0.2545,2596.64,-0.4323
1990-01-08 00:00:00,0.0,18.12,0.0,200.0,4574.18,0.0,3623.4,3623.4,0.2079,4160.11,-0.0905
1990-01-08 01:00:00,0.0,18.36,0.0,200.0,4574.18,0.0,3671.8,3671.8,0.1973,4160.11,-0.0905
1990-01-08 02:00:00,0.0,18.39,0.0,200.0,4574.18,0.0,3678.4,3678.4,0.1958,4160.11,-0.0905
1990-01-08 03:00:00,0.0,21.75,0.0,200.0,4574.18,0.0,4349.4,4349.4,0.0491,4160.11,-0.0905
1990-01-08 04:00:00,0.0,22.0,0.0,200.0,4574.18,0.0,4400.0,4400.0,0.0381,4160.11,-0.0905
1990-01-08 05:00:00,0.0,23.72,0.0,200.0,4574.18,0.0,4743.2,4743.2,-0.037,4160.11,-0.0905
1990-01-08 06:00:00,0.0,25.66,0.0,200.0,4574.18,0.0,5132.6,5132.6,-0.1221,4160.11,-0.0905
1990-01-08 07:00:00,0.0,26.1,0.0,200.0,4574.18,0.0,5220.6,5220.6,-0.1413,4160.11,-0.0905
1990-01-08 08:00:00,-0.5,24.84,0.0,200.0,4574.18,-0.0,4967.6,4967.6,-0.086,4160.11,-0.0905
1990-01-08 09:00:00,325.23,25.33,0.0,200.0,4574.18,0.0,5066.6,5066.6,-0.1077,4160.11,-0.0905
1990-01-08 10:00:00,371.66,26.03,0.0,200.0,4574.18,0.0,5205.2,5205.2,-0.138,4160.11,-0.0905
1990-01-08 11:00:00,291.62,23.72,0.0,200.0,4574.18,0.0,4743.2,4743.2,-0.037,4160.11,-0.0905
1990-01-08 12:00:00,125.62,22.52,0.0,200.0,4574.18,0.0,4503.4,4503.4,0.0155,4160.11,-0.0905
1990-01-08 13:00:00,3376.4,22.52,0.0,200.0,4574.18,0.0,4503.4,4503.4,0.0155,4160.11,-0.0905
1990-01-08 14:00:00,2164.0,23.27,0.0,200.0,4574.18,0.0,4653.0,4653.0,-0.0172,4160.11,-0.0905
1990-01-08 15:00:00,-0.5,22.8,0.0,200.0,4574.18,-0.0,4560.6,4560.6,0.003,4160.11,-0.0905
1990-01-08 16:00:00,0.0,20.56,0.0,200.0,4574.18,0.0,4111.8,4111.8,0.1011,4160.11,-0.0905
1990-01-08 17:00:00,0.0,17.67,0.0,200.0,4574.18,0.0,3533.2,3533.2,0.2276,4160.11,-0.0905
1990-01-08 18:00:00,0.0,19.55,0.0,200.0,4574.18,0.0,3909.4,3909.4,0.1453,4160.11,-0.0905
1990-01-08 19:00:00,0.0,18.19,0.0,200.0,4574.18,0.0,3638.8,3638.8,0.2045,4160.11,-0.0905
1990-01-08 20:00:00,0.0,14.92,0.0,200.0,4574.18,0.0,2983.2,2983.2,0.3478,4160.11,-0.0905
1990-01-08 21:00:00,0.0,14.44,0.0,200.0,4574.18,0.0,2888.6,2888.6,0.3685,4160.11,-0.0905
1990-01-08 22:00:00,0.0,14.02,0.0,200.0,4574.18,0.0,2805.0,2805.0,0.3868,4160.11,-0.0905
1990-01-08 23:00:00,0.0,14.75,0.0,200.0,4574.18,0.0,2950.2,2950.2,0.355,4160.11,-0.0905
1990-01-09 00:00:00,0.0,12.08,0.0,200.0,4574.18,0.0,2415.6,2415.6,0.4719,3381.4,-0.2608
1990-01-09 01:00:00,0.0,12.26,0.0,200.0,4574.18,0.0,2453.0,2453.0,0.4637,3381.4,-0.2608
1990-01-09 02:00:00,0.0,11.92,0.0,200.0,4574.18,0.0,2384.8,2384.8,0.4786,3381.4,-0.2608
1990-01-09 03:00:00,0.0,11.39,0.0,200.0,4574.18,0.0,2277.0,2277.0,0.5022,3381.4,-0.2608
1990-01-09 04:00:00,0.0,10.5,0.0,200.0,4574.18,0.0,2101.0,2101.0,0.5407,3381.4,-0.2608
1990-01-09 05:00:00,0.0,10.85,0.0,200.0,4574.18,0.0,2169.2,2169.2,0.5258,3381.4,-0.2608
1990-01-09 06:00:00,0.0,12.12,0.0,200.0,4574.18,0.0,2424.4,2424.4,0.47,3381.4,-0.2608
1990-01-09 07:00:00,0.0,15.87,0.0,200.0,4574.18,0.0,3174.6,3174.6,0.306,3381.4,-0.2608
1990-01-09 08:00:00,-0.5,13.84,0.0,200.0,4574.18,-0.0,2767.6,2767.6,0.395,3381.4,-0.2608
1990-01-09 09:00:00,-0.5,11.4,0.0,200.0,4574.18,-0.0,2279.2,2279.2,0.5017,3381.4,-0.2608
1990-01-09 10:00:00,377.31,9.22,0.0,200.0,4574.18,0.0,1843.6,1843.6,0.597,3381.4,-0.2608
1990-01-09 11:00:00,462.9,9.46,0.0,200.0,4574.18,0.0,1892.0,1892.0,0.5864,3381.4,-0.2608
1990-01-09 12:00:00,487.59,11.48,0.0,200.0,4574.18,0.0,2296.8,2296.8,0.4979,3381.4,-0.2608
1990-01-09 13:00:00,3475.6,12.46,0.0,200.0,4574.18,0.0,2492.6,2492.6,0.4551,3381.4,-0.2608
1990-01-09 14:00:00,2183.4,14.37,0.0,200.0,4574.18,0.0,2873.2,2873.2,0.3719,3381.4,-0.2608
1990-01-09 15:00:00,108.19,20.47,0.0,200.0,4574.18,0.0,4094.2,4094.2,0.1049,3381.4,-0.2608
1990-01-09 16:00:00,0.0,28.92,0.0,200.0,4574.18,0.0,5783.8,5783.8,-0.2644,3381.4,-0.2608
1990-01-09 17:00:00,0.0,27.06,0.0,200.0,4574.18,0.0,5412.0,5412.0,-0.1832,3381.4,-0.2608
1990-01-09 18:00:00,0.0,28.25,0.0,200.0,4574.18,0.0,5649.6,5649.6,-0.2351,3381.4,-0.2608
1990-01-09 19:00:00,0.0,28.16,0.0,200.0,4574.18,0.0,5632.0,5632.0,-0.2313,3381.4,-0.2608
1990-01-09 20:00:00,0.0,26.4,0.0,200.0,4574.18,0.0,5280.0,5280.0,-0.1543,3381.4,-0.2608
1990-01-09 21:00:00,0.0,24.68,0.0,200.0,4574.18,0.0,4936.8,4936.8,-0.0793,3381.4,-0.2608
1990-01-09 22:00:00,0.0,22.18,0.0,200.0,4574.18,0.0,4435.2,4435.2,0.0304,3381.4,-0.2608
1990-01-09 23:00:00,0.0,20.43,0.0,200.0,4574.18,0.0,4085.4,4085.4,0.1069,3381.4,-0.2608
